,lat,lon,capacity
32452,47.78125,-112.5625,3.76
32453,47.78125,-110.5625,3.91
32454,47.78125,-110.3125,3.93
32455,47.78125,-110.25,3.93
32456,47.78125,-100.9375,3.75
32457,47.8125,-121.75,3.17
32458,47.8125,-116.1875,3.67
32459,47.8125,-110.25,3.93
32460,47.8125,-102.9375,3.8
32461,47.8125,-102.75,3.8
32462,47.8125,-101.1875,3.75
32463,47.8125,-113.9375,3.79
32464,47.8125,-110.5,3.91
32465,47.84375,-110.25,3.93
32466,47.84375,-110.1875,3.93
32467,47.84375,-110.3125,3.93
32468,47.875,-115.1875,3.78
32469,47.90625,-121.8125,3.17
32470,47.90625,-102.75,3.8
32471,47.90625,-101.1875,3.75
32472,47.90625,-101.0625,3.75
32473,47.90625,-112.5625,3.76
32474,47.90625,-112.5625,3.76
32475,47.90625,-112.5625,3.76
32476,47.90625,-112.5625,3.76
32477,47.90625,-101.0625,3.75
32478,47.90625,-101.0625,3.75
32479,47.9375,-115.1875,3.78
32480,47.9375,-112.625,3.76
32481,47.9375,-112.5625,3.76
32482,47.9375,-112.5625,3.76
32483,47.9375,-112.5625,3.76
32484,47.9375,-112.5625,3.76
32485,47.9375,-121.6875,3.17
32486,47.9375,-116.625,3.81
32487,47.9375,-116.5625,3.81
32488,47.9375,-116.5625,3.81
32489,47.9375,-116.5625,3.81
32490,47.9375,-116.5625,3.81
32491,47.9375,-112.5625,3.76
32492,47.9375,-112.5625,3.76
32493,47.9375,-112.5625,3.76
32494,47.9375,-112.5625,3.76
32495,47.9375,-112.5,3.76
32496,47.9375,-110.1875,3.93
32497,47.9375,-108.5625,3.94
32498,47.9375,-101.1875,3.75
32499,47.96875,-116.5625,3.81
32500,47.96875,-116.5625,3.81
32501,47.96875,-116.5625,3.81
32502,47.96875,-112.5625,3.76
32503,47.96875,-112.5625,3.76
32504,47.96875,-112.5625,3.76
32505,47.96875,-110.1875,3.93
32506,47.96875,-103.3125,3.8
32507,47.96875,-101.75,3.75
32508,47.96875,-117.0625,3.81
32509,47.96875,-114.8125,3.78
32510,47.96875,-112.625,3.76
32511,47.96875,-112.625,3.76
32512,47.96875,-112.5625,3.76
32513,47.96875,-112.5625,3.76
32514,47.96875,-112.5625,3.76
32515,47.96875,-112.5625,3.76
32516,47.96875,-112.5,3.76
32517,47.96875,-103.0,3.8
32518,48.0,-112.625,3.76
32519,48.0,-112.625,3.76
32520,48.0,-112.5625,3.76
32521,48.0,-112.5625,3.76
32522,48.0,-112.5625,3.76
32523,48.0,-112.5625,3.76
32524,48.0,-102.875,3.8
32525,48.0,-112.625,3.76
32526,48.0,-112.5625,3.76
32527,48.0,-112.5625,3.76
32528,48.03125,-117.0625,3.81
32529,48.03125,-112.625,3.76
32530,48.03125,-112.625,3.76
32531,48.03125,-112.625,3.76
32532,48.03125,-112.5625,3.76
32533,48.03125,-112.5625,3.76
32534,48.03125,-112.5625,3.76
32535,48.03125,-124.25,3.26
32536,48.03125,-117.0,3.81
32537,48.03125,-112.625,3.76
32538,48.03125,-112.625,3.76
32539,48.03125,-112.625,3.76
32540,48.03125,-112.5625,3.76
32541,48.03125,-112.5625,3.76
32542,48.03125,-108.4375,3.94
32543,48.0625,-124.1875,3.26
32544,48.0625,-124.1875,3.26
32545,48.0625,-117.0,3.81
32546,48.0625,-112.6875,3.76
32547,48.0625,-112.625,3.76
32548,48.0625,-112.625,3.76
32549,48.0625,-112.625,3.76
32550,48.0625,-112.5625,3.76
32551,48.0625,-109.3125,3.94
32552,48.0625,-109.25,3.94
32553,48.0625,-101.1875,3.75
32554,48.0625,-100.75,3.75
32555,48.0625,-116.25,3.67
32556,48.0625,-116.1875,3.67
32557,48.0625,-116.1875,3.67
32558,48.0625,-116.125,3.67
32559,48.0625,-112.625,3.76
32560,48.0625,-112.625,3.76
32561,48.0625,-109.25,3.94
32562,48.0625,-108.4375,3.94
32563,48.0625,-101.8125,3.75
32564,48.0625,-100.9375,3.75
32565,48.09375,-116.25,3.67
32566,48.09375,-112.6875,3.76
32567,48.09375,-112.625,3.76
32568,48.09375,-112.625,3.76
32569,48.09375,-109.4375,3.93
32570,48.09375,-116.25,3.67
32571,48.09375,-112.6875,3.76
32572,48.09375,-112.625,3.76
32573,48.09375,-112.625,3.76
32574,48.09375,-112.625,3.76
32575,48.125,-116.25,3.67
32576,48.125,-112.625,3.76
32577,48.125,-112.625,3.76
32578,48.125,-112.5625,3.76
32579,48.15625,-124.3125,3.26
32580,48.15625,-117.0,3.81
32581,48.15625,-116.9375,3.81
32582,48.15625,-112.6875,3.76
32583,48.15625,-112.6875,3.76
32584,48.15625,-112.6875,3.76
32585,48.15625,-112.6875,3.76
32586,48.15625,-112.625,3.76
32587,48.15625,-112.625,3.76
32588,48.15625,-101.1875,3.75
32589,48.15625,-101.125,3.75
32590,48.15625,-124.0,3.26
32591,48.15625,-123.9375,3.26
32592,48.15625,-123.9375,3.26
32593,48.15625,-123.9375,3.26
32594,48.15625,-123.875,3.26
32595,48.15625,-116.1875,3.67
32596,48.15625,-114.5625,3.79
32597,48.15625,-112.8125,3.76
32598,48.15625,-112.8125,3.76
32599,48.15625,-112.75,3.76
32600,48.15625,-112.75,3.76
32601,48.15625,-112.75,3.76
32602,48.15625,-112.6875,3.76
32603,48.15625,-112.6875,3.76
32604,48.15625,-112.6875,3.76
32605,48.15625,-112.6875,3.76
32606,48.15625,-112.625,3.76
32607,48.15625,-109.6875,3.93
32608,48.15625,-101.1875,3.75
32609,48.15625,-101.0625,3.75
32610,48.1875,-124.0625,3.26
32611,48.1875,-112.8125,3.76
32612,48.1875,-112.8125,3.76
32613,48.1875,-112.75,3.76
32614,48.1875,-112.75,3.76
32615,48.1875,-112.75,3.76
32616,48.1875,-112.6875,3.76
32617,48.1875,-112.6875,3.76
32618,48.1875,-112.6875,3.76
32619,48.1875,-112.6875,3.76
32620,48.1875,-112.625,3.76
32621,48.1875,-124.0625,3.26
32622,48.1875,-112.8125,3.76
32623,48.1875,-112.75,3.76
32624,48.1875,-112.75,3.76
32625,48.1875,-112.75,3.76
32626,48.1875,-112.75,3.76
32627,48.1875,-112.6875,3.76
32628,48.1875,-112.6875,3.76
32629,48.1875,-112.6875,3.76
32630,48.1875,-112.6875,3.76
32631,48.1875,-112.625,3.76
32632,48.1875,-112.5625,3.76
32633,48.1875,-109.1875,3.94
32634,48.21875,-124.125,3.26
32635,48.21875,-112.875,3.76
32636,48.21875,-112.75,3.76
32637,48.21875,-112.75,3.76
32638,48.21875,-112.75,3.76
32639,48.21875,-112.6875,3.76
32640,48.21875,-112.6875,3.76
32641,48.21875,-112.6875,3.76
32642,48.21875,-112.6875,3.76
32643,48.21875,-112.5,3.76
32644,48.21875,-109.0625,3.94
32645,48.21875,-124.375,3.26
32646,48.21875,-112.75,3.76
32647,48.21875,-112.75,3.76
32648,48.21875,-112.6875,3.76
32649,48.21875,-112.6875,3.76
32650,48.21875,-112.6875,3.76
32651,48.21875,-112.5625,3.76
32652,48.21875,-112.5,3.76
32653,48.21875,-101.3125,3.75
32654,48.25,-121.875,3.17
32655,48.25,-112.75,3.76
32656,48.25,-112.6875,3.76
32657,48.25,-124.3125,3.26
32658,48.25,-114.5625,3.79
32659,48.25,-112.8125,3.76
32660,48.25,-112.8125,3.76
32661,48.25,-112.8125,3.76
32662,48.25,-112.8125,3.76
32663,48.25,-112.75,3.76
32664,48.25,-112.75,3.76
32665,48.25,-109.375,3.93
32666,48.25,-109.0,3.94
32667,48.28125,-114.6875,3.78
32668,48.28125,-112.8125,3.76
32669,48.28125,-112.8125,3.76
32670,48.28125,-112.8125,3.76
32671,48.28125,-112.8125,3.76
32672,48.28125,-112.8125,3.76
32673,48.28125,-109.5625,3.93
32674,48.28125,-109.0,3.94
32675,48.28125,-109.0,3.94
32676,48.28125,-101.3125,3.75
32677,48.28125,-101.3125,3.75
32678,48.3125,-112.875,3.76
32679,48.3125,-112.875,3.76
32680,48.3125,-112.8125,3.76
32681,48.3125,-112.8125,3.76
32682,48.3125,-112.8125,3.76
32683,48.3125,-112.625,3.76
32684,48.3125,-109.6875,3.93
32685,48.3125,-109.5625,3.93
32686,48.3125,-101.3125,3.75
32687,48.3125,-124.5,3.22
32688,48.3125,-112.9375,3.76
32689,48.3125,-112.9375,3.76
32690,48.3125,-112.9375,3.76
32691,48.3125,-112.875,3.76
32692,48.3125,-112.875,3.76
32693,48.3125,-112.875,3.76
32694,48.3125,-112.8125,3.76
32695,48.3125,-112.8125,3.76
32696,48.3125,-112.8125,3.76
32697,48.3125,-102.1875,3.75
32698,48.34375,-120.25,4.09
32699,48.34375,-113.0,3.76
32700,48.34375,-112.9375,3.76
32701,48.34375,-112.9375,3.76
32702,48.34375,-112.9375,3.76
32703,48.34375,-112.875,3.76
32704,48.34375,-112.875,3.76
32705,48.34375,-112.875,3.76
32706,48.34375,-112.8125,3.76
32707,48.34375,-112.8125,3.76
32708,48.34375,-112.8125,3.76
32709,48.34375,-101.5625,3.75
32710,48.34375,-113.125,3.76
32711,48.34375,-113.0625,3.76
32712,48.34375,-113.0,3.76
32713,48.34375,-112.9375,3.76
32714,48.34375,-112.9375,3.76
32715,48.34375,-112.9375,3.76
32716,48.34375,-112.9375,3.76
32717,48.34375,-112.875,3.76
32718,48.34375,-112.875,3.76
32719,48.34375,-112.875,3.76
32720,48.34375,-112.8125,3.76
32721,48.34375,-112.8125,3.76
32722,48.34375,-112.8125,3.76
32723,48.375,-124.6875,3.22
32724,48.375,-113.1875,3.76
32725,48.375,-113.0,3.76
32726,48.375,-113.0,3.76
32727,48.375,-113.0,3.76
32728,48.375,-113.0,3.76
32729,48.375,-112.9375,3.76
32730,48.375,-112.9375,3.76
32731,48.375,-112.9375,3.76
32732,48.375,-112.9375,3.76
32733,48.375,-109.0625,3.94
32734,48.40625,-113.0625,3.76
32735,48.40625,-113.0625,3.76
32736,48.40625,-113.0,3.76
32737,48.40625,-113.0,3.76
32738,48.40625,-113.0,3.76
32739,48.40625,-113.0,3.76
32740,48.40625,-112.9375,3.76
32741,48.40625,-112.9375,3.76
32742,48.40625,-112.9375,3.76
32743,48.40625,-112.9375,3.76
32744,48.40625,-112.875,3.76
32745,48.40625,-112.875,3.76
32746,48.40625,-112.875,3.76
32747,48.40625,-112.8125,3.76
32748,48.40625,-109.1875,3.94
32749,48.40625,-102.1875,3.75
32750,48.40625,-113.0625,3.76
32751,48.40625,-113.0625,3.76
32752,48.40625,-113.0625,3.76
32753,48.40625,-113.0625,3.76
32754,48.40625,-113.0,3.76
32755,48.40625,-113.0,3.76
32756,48.40625,-113.0,3.76
32757,48.40625,-113.0,3.76
32758,48.40625,-112.9375,3.76
32759,48.40625,-112.9375,3.76
32760,48.40625,-112.5,3.76
32761,48.40625,-101.6875,3.75
32762,48.40625,-101.4375,3.75
32763,48.4375,-113.125,3.76
32764,48.4375,-113.0625,3.76
32765,48.4375,-113.0625,3.76
32766,48.4375,-113.0625,3.76
32767,48.4375,-113.0625,3.76
32768,48.4375,-113.0,3.76
32769,48.4375,-113.0,3.76
32770,48.4375,-113.0,3.76
32771,48.4375,-113.0,3.76
32772,48.4375,-112.9375,3.76
32773,48.4375,-112.9375,3.76
32774,48.4375,-109.25,3.94
32775,48.4375,-113.125,3.76
32776,48.4375,-113.0625,3.76
32777,48.4375,-113.0625,3.76
32778,48.4375,-113.0625,3.76
32779,48.4375,-113.0625,3.76
32780,48.4375,-113.0,3.76
32781,48.4375,-113.0,3.76
32782,48.4375,-113.0,3.76
32783,48.4375,-113.0,3.76
32784,48.4375,-102.25,3.75
32785,48.46875,-113.1875,3.76
32786,48.46875,-113.0625,3.76
32787,48.46875,-113.0625,3.76
32788,48.46875,-113.0625,3.76
32789,48.46875,-113.0,3.76
32790,48.46875,-113.0,3.76
32791,48.46875,-113.0,3.76
32792,48.46875,-113.0,3.76
32793,48.46875,-112.9375,3.76
32794,48.46875,-112.9375,3.76
32795,48.46875,-109.6875,3.93
32796,48.46875,-102.1875,3.75
32797,48.46875,-102.1875,3.75
32798,48.46875,-113.1875,3.76
32799,48.46875,-113.0625,3.76
32800,48.46875,-113.0,3.76
32801,48.46875,-113.0,3.76
32802,48.46875,-113.0,3.76
32803,48.46875,-112.9375,3.76
32804,48.46875,-112.9375,3.76
32805,48.46875,-112.9375,3.76
32806,48.46875,-112.875,3.76
32807,48.46875,-112.625,3.76
32808,48.46875,-101.875,3.75
32809,48.5,-122.0625,3.17
32810,48.5,-113.0625,3.76
32811,48.5,-113.0625,3.76
32812,48.5,-113.0,3.76
32813,48.5,-113.0,3.76
32814,48.5,-113.0,3.76
32815,48.5,-113.0,3.76
32816,48.5,-112.9375,3.76
32817,48.5,-112.9375,3.76
32818,48.5,-112.875,3.76
32819,48.5,-112.875,3.76
32820,48.5,-112.6875,3.76
32821,48.5,-109.6875,3.93
32822,48.5,-102.8125,3.8
32823,48.5,-102.75,3.8
32824,48.5,-113.1875,3.76
32825,48.5,-113.0,3.76
32826,48.5,-113.0,3.76
32827,48.5,-113.0,3.76
32828,48.5,-113.0,3.76
32829,48.5,-112.9375,3.76
32830,48.5,-112.9375,3.76
32831,48.5,-112.9375,3.76
32832,48.5,-112.9375,3.76
32833,48.5,-112.875,3.76
32834,48.5,-112.875,3.76
32835,48.5,-109.125,3.94
32836,48.5,-102.8125,3.8
32837,48.5,-102.0,3.75
32838,48.5,-101.9375,3.75
32839,48.5,-101.9375,3.75
32840,48.5,-101.9375,3.75
32841,48.5,-101.6875,3.75
32842,48.53125,-109.1875,3.79
32843,48.53125,-113.1875,3.78
32844,48.53125,-113.0,3.78
32845,48.53125,-113.0,3.78
32846,48.53125,-113.0,3.78
32847,48.53125,-113.0,3.78
32848,48.53125,-112.9375,3.78
32849,48.53125,-112.9375,3.78
32850,48.53125,-112.9375,3.78
32851,48.53125,-112.9375,3.78
32852,48.53125,-112.875,3.78
32853,48.53125,-112.875,3.78
32854,48.53125,-102.5625,3.63
32855,48.53125,-102.0,3.63
32856,48.53125,-102.0,3.63
32857,48.53125,-101.9375,3.63
32858,48.5625,-119.875,3.65
32859,48.5625,-116.625,3.57
32860,48.5625,-113.1875,3.78
32861,48.5625,-103.125,3.64
32862,48.5625,-112.5,3.78
32863,48.5625,-102.0,3.63
32864,48.59375,-113.1875,3.78
32865,48.59375,-113.1875,3.78
32866,48.59375,-106.6875,3.74
32867,48.59375,-106.6875,3.74
32868,48.59375,-113.25,3.78
32869,48.59375,-106.6875,3.74
32870,48.59375,-106.6875,3.74
32871,48.59375,-106.6875,3.74
32872,48.59375,-106.6875,3.74
32873,48.625,-106.75,3.74
32874,48.625,-106.6875,3.74
32875,48.625,-106.6875,3.74
32876,48.625,-106.6875,3.74
32877,48.625,-106.6875,3.74
32878,48.625,-103.25,3.64
32879,48.65625,-106.6875,3.74
32880,48.65625,-106.6875,3.74
32881,48.65625,-106.6875,3.74
32882,48.65625,-106.6875,3.74
32883,48.65625,-102.25,3.63
32884,48.65625,-102.25,3.63
32885,48.65625,-102.1875,3.63
32886,48.65625,-113.25,3.78
32887,48.65625,-106.6875,3.74
32888,48.65625,-106.6875,3.74
32889,48.65625,-102.25,3.63
32890,48.65625,-102.0,3.63
32891,48.6875,-116.25,3.58
32892,48.6875,-116.25,3.58
32893,48.6875,-102.3125,3.63
32894,48.6875,-102.3125,3.63
32895,48.6875,-102.3125,3.63
32896,48.6875,-102.3125,3.63
32897,48.6875,-102.25,3.63
32898,48.6875,-102.25,3.63
32899,48.6875,-102.25,3.63
32900,48.6875,-102.25,3.63
32901,48.6875,-116.3125,3.58
32902,48.6875,-116.25,3.58
32903,48.6875,-116.25,3.58
32904,48.6875,-116.25,3.58
32905,48.6875,-102.3125,3.63
32906,48.6875,-102.3125,3.63
32907,48.6875,-102.3125,3.63
32908,48.71875,-122.875,3.5
32909,48.71875,-122.5,3.5
32910,48.71875,-113.25,3.78
32911,48.71875,-113.25,3.78
32912,48.71875,-102.75,3.64
32913,48.71875,-102.75,3.64
32914,48.71875,-102.4375,3.63
32915,48.71875,-102.375,3.63
32916,48.71875,-102.375,3.63
32917,48.71875,-102.375,3.63
32918,48.71875,-102.3125,3.63
32919,48.71875,-102.3125,3.63
32920,48.71875,-102.3125,3.63
32921,48.71875,-102.3125,3.63
32922,48.71875,-102.25,3.63
32923,48.71875,-102.25,3.63
32924,48.71875,-119.8125,3.65
32925,48.71875,-119.8125,3.65
32926,48.71875,-113.25,3.78
32927,48.71875,-113.25,3.78
32928,48.71875,-102.5,3.63
32929,48.71875,-102.4375,3.63
32930,48.71875,-102.4375,3.63
32931,48.71875,-102.4375,3.63
32932,48.71875,-102.4375,3.63
32933,48.71875,-102.375,3.63
32934,48.71875,-102.375,3.63
32935,48.71875,-102.375,3.63
32936,48.71875,-102.3125,3.63
32937,48.71875,-102.3125,3.63
32938,48.71875,-101.8125,3.63
32939,48.75,-113.25,3.78
32940,48.75,-102.8125,3.64
32941,48.75,-102.5,3.63
32942,48.75,-102.5,3.63
32943,48.75,-102.5,3.63
32944,48.75,-102.5,3.63
32945,48.75,-102.4375,3.63
32946,48.75,-102.4375,3.63
32947,48.75,-102.4375,3.63
32948,48.75,-102.4375,3.63
32949,48.75,-102.375,3.63
32950,48.75,-102.375,3.63
32951,48.75,-102.375,3.63
32952,48.75,-102.3125,3.63
32953,48.75,-102.3125,3.63
32954,48.75,-102.3125,3.63
32955,48.75,-122.125,3.17
32956,48.75,-113.25,3.78
32957,48.75,-113.1875,3.78
32958,48.75,-112.75,3.78
32959,48.75,-102.5625,3.63
32960,48.75,-102.5625,3.63
32961,48.75,-102.5,3.63
32962,48.75,-102.5,3.63
32963,48.75,-102.5,3.63
32964,48.75,-102.5,3.63
32965,48.75,-102.4375,3.63
32966,48.75,-102.4375,3.63
32967,48.75,-102.375,3.63
32968,48.75,-102.375,3.63
32969,48.78125,-122.875,3.5
32970,48.78125,-122.75,3.5
32971,48.78125,-113.3125,3.78
32972,48.78125,-113.1875,3.78
32973,48.78125,-113.1875,3.78
32974,48.78125,-113.1875,3.78
32975,48.78125,-105.0625,3.81
32976,48.78125,-103.125,3.64
32977,48.78125,-102.6875,3.64
32978,48.78125,-102.6875,3.64
32979,48.78125,-102.625,3.63
32980,48.78125,-102.625,3.63
32981,48.78125,-102.625,3.63
32982,48.78125,-102.5625,3.63
32983,48.78125,-102.5625,3.63
32984,48.78125,-102.5625,3.63
32985,48.78125,-102.5625,3.63
32986,48.78125,-102.5,3.63
32987,48.78125,-102.5,3.63
32988,48.78125,-102.5,3.63
32989,48.78125,-102.5,3.63
32990,48.78125,-102.4375,3.63
32991,48.78125,-102.4375,3.63
32992,48.78125,-102.4375,3.63
32993,48.78125,-102.4375,3.63
32994,48.78125,-102.375,3.63
32995,48.78125,-122.8125,3.5
32996,48.78125,-122.0,3.17
32997,48.78125,-113.25,3.78
32998,48.78125,-113.1875,3.78
32999,48.78125,-113.1875,3.78
33000,48.78125,-113.1875,3.78
33001,48.78125,-102.6875,3.64
33002,48.78125,-102.6875,3.64
33003,48.78125,-102.6875,3.64
33004,48.78125,-102.6875,3.64
33005,48.78125,-102.625,3.63
33006,48.78125,-102.625,3.63
33007,48.78125,-102.625,3.63
33008,48.78125,-102.5625,3.63
33009,48.78125,-102.5625,3.63
33010,48.78125,-102.5625,3.63
33011,48.78125,-102.5625,3.63
33012,48.78125,-102.5,3.63
33013,48.78125,-102.5,3.63
33014,48.8125,-122.8125,3.5
33015,48.8125,-122.125,3.17
33016,48.8125,-113.375,3.78
33017,48.8125,-113.25,3.78
33018,48.8125,-113.1875,3.78
33019,48.8125,-113.1875,3.78
33020,48.8125,-113.1875,3.78
33021,48.8125,-112.9375,3.78
33022,48.8125,-102.8125,3.64
33023,48.8125,-102.8125,3.64
33024,48.8125,-102.8125,3.64
33025,48.8125,-102.75,3.64
33026,48.8125,-102.75,3.64
33027,48.8125,-102.75,3.64
33028,48.8125,-102.75,3.64
33029,48.8125,-102.6875,3.64
33030,48.8125,-102.6875,3.64
33031,48.8125,-102.6875,3.64
33032,48.8125,-102.6875,3.64
33033,48.8125,-102.625,3.63
33034,48.8125,-102.625,3.63
33035,48.8125,-102.625,3.63
33036,48.8125,-102.5625,3.63
33037,48.8125,-102.5625,3.63
33038,48.8125,-102.5625,3.63
33039,48.8125,-102.5625,3.63
33040,48.8125,-102.5,3.63
33041,48.8125,-102.5,3.63
33042,48.8125,-102.5,3.63
33043,48.8125,-102.5,3.63
33044,48.8125,-113.1875,3.78
33045,48.8125,-112.75,3.78
33046,48.8125,-103.1875,3.64
33047,48.8125,-102.8125,3.64
33048,48.8125,-102.8125,3.64
33049,48.8125,-102.8125,3.64
33050,48.8125,-102.75,3.64
33051,48.8125,-102.75,3.64
33052,48.8125,-102.75,3.64
33053,48.8125,-102.75,3.64
33054,48.8125,-102.6875,3.64
33055,48.8125,-102.6875,3.64
33056,48.8125,-102.6875,3.64
33057,48.8125,-102.6875,3.64
33058,48.8125,-102.5625,3.63
33059,48.8125,-102.25,3.63
33060,48.84375,-122.25,3.17
33061,48.84375,-113.25,3.78
33062,48.84375,-105.0625,3.81
33063,48.84375,-102.9375,3.64
33064,48.84375,-102.9375,3.64
33065,48.84375,-102.875,3.64
33066,48.84375,-102.875,3.64
33067,48.84375,-102.875,3.64
33068,48.84375,-102.8125,3.64
33069,48.84375,-102.8125,3.64
33070,48.84375,-102.8125,3.64
33071,48.84375,-102.8125,3.64
33072,48.84375,-102.75,3.64
33073,48.84375,-102.75,3.64
33074,48.84375,-102.75,3.64
33075,48.84375,-102.75,3.64
33076,48.84375,-102.6875,3.64
33077,48.84375,-102.6875,3.64
33078,48.84375,-102.6875,3.64
33079,48.84375,-102.6875,3.64
33080,48.84375,-102.25,3.63
33081,48.84375,-122.25,3.17
33082,48.84375,-102.8125,3.64
33083,48.84375,-102.8125,3.64
33084,48.84375,-102.75,3.64
33085,48.84375,-102.75,3.64
33086,48.875,-112.125,3.8
33087,48.875,-111.1875,3.85
33088,48.875,-102.9375,3.64
33089,48.875,-102.9375,3.64
33090,48.875,-102.875,3.64
33091,48.875,-102.875,3.64
33092,48.875,-102.875,3.64
33093,48.875,-102.8125,3.64
33094,48.875,-102.8125,3.64
33095,48.875,-101.75,3.63
33096,48.875,-101.0625,3.61
33097,48.875,-101.0625,3.61
33098,48.90625,-122.3125,3.17
33099,48.90625,-113.5,3.78
33100,48.90625,-113.5,3.78
33101,48.90625,-113.5,3.78
33102,48.90625,-113.4375,3.78
33103,48.90625,-113.4375,3.78
33104,48.90625,-112.9375,3.78
33105,48.90625,-112.9375,3.78
33106,48.90625,-112.125,3.8
33107,48.90625,-122.125,3.17
33108,48.90625,-113.5,3.78
33109,48.90625,-113.5,3.78
33110,48.90625,-113.5,3.78
33111,48.90625,-113.5,3.78
33112,48.90625,-113.4375,3.78
33113,48.90625,-113.4375,3.78
33114,48.90625,-113.25,3.78
33115,48.90625,-112.8125,3.78
33116,48.90625,-112.0625,3.8
33117,48.90625,-111.125,3.85
33118,48.90625,-111.0625,3.85
33119,48.90625,-111.0625,3.85
33120,48.90625,-111.0625,3.85
33121,48.9375,-113.5625,3.24
33122,48.9375,-113.5,3.78
33123,48.9375,-113.5,3.78
33124,48.9375,-113.5,3.78
33125,48.9375,-113.5,3.78
33126,48.9375,-113.4375,3.78
33127,48.9375,-113.4375,3.78
33128,48.9375,-112.9375,3.78
33129,48.9375,-111.125,3.85
33130,48.9375,-101.25,3.61
33131,48.9375,-122.125,3.17
33132,48.9375,-113.5,3.78
33133,48.9375,-113.5,3.78
33134,48.9375,-113.5,3.78
33135,48.9375,-113.4375,3.78
33136,48.9375,-113.4375,3.78
33137,48.9375,-111.125,3.85
33138,48.9375,-111.125,3.85
33139,48.9375,-111.0625,3.85
33140,48.9375,-111.0625,3.85
33141,48.9375,-111.0625,3.85
33142,48.9375,-111.0625,3.85
33143,48.9375,-102.8125,3.64
33144,48.9375,-101.25,3.61
33145,48.96875,-113.5,3.78
33146,48.96875,-113.5,3.78
33147,48.96875,-113.4375,3.78
33148,48.96875,-113.4375,3.78
33149,48.96875,-105.1875,3.81
33150,48.96875,-102.75,3.64
33151,48.96875,-101.8125,3.63
33152,48.96875,-101.3125,3.61
33153,48.96875,-113.5625,3.24
33154,48.96875,-113.5625,3.24
33155,48.96875,-113.5,3.78
33156,48.96875,-113.5,3.78
33157,48.96875,-113.5,3.78
33158,48.96875,-113.5,3.78
33159,48.96875,-113.4375,3.78
33160,48.96875,-113.4375,3.78
33161,48.96875,-113.375,3.78
33162,48.96875,-101.375,3.61
33163,49.0,-113.5,3.78
33164,49.0,-113.5,3.78
33165,49.0,-113.5,3.78
33166,49.0,-113.5,3.78
33167,49.0,-113.4375,3.78
33168,49.0,-113.4375,3.78
33169,49.0,-102.75,3.64
33170,49.0,-101.0,3.61
33171,49.0,-100.8125,3.61
33172,33.03125,-116.5625,5.43
33173,33.03125,-116.5625,5.43
33174,33.03125,-116.5625,5.43
33175,33.03125,-116.5625,5.43
33176,33.0625,-116.5625,5.43
33177,33.0625,-116.5625,5.43
33178,33.0625,-116.5625,5.43
33179,33.0625,-116.5625,5.43
33180,33.0625,-116.5625,5.43
33181,33.09375,-116.5625,5.43
33182,33.09375,-103.625,5.62
33183,33.09375,-103.625,5.62
33184,33.09375,-103.625,5.62
33185,33.09375,-103.5625,5.62
33186,33.09375,-103.5625,5.62
33187,33.09375,-103.5625,5.62
33188,33.09375,-103.5625,5.62
33189,33.09375,-103.5,5.62
33190,33.09375,-103.5,5.62
33191,33.09375,-103.5,5.62
33192,33.09375,-103.5,5.62
33193,33.09375,-103.4375,5.62
33194,33.09375,-103.4375,5.62
33195,33.09375,-103.4375,5.62
33196,33.09375,-103.4375,5.62
33197,33.09375,-103.375,5.62
33198,33.09375,-103.375,5.62
33199,33.09375,-103.375,5.62
33200,33.09375,-103.3125,5.51
33201,33.09375,-103.3125,5.51
33202,33.09375,-116.5625,5.43
33203,33.125,-116.5625,5.43
33204,33.15625,-103.75,5.62
33205,33.15625,-103.75,5.62
33206,33.15625,-103.6875,5.62
33207,33.15625,-103.6875,5.62
33208,33.15625,-103.6875,5.62
33209,33.15625,-103.6875,5.62
33210,33.15625,-103.625,5.62
33211,33.15625,-103.625,5.62
33212,33.15625,-103.625,5.62
33213,33.15625,-103.5625,5.62
33214,33.15625,-103.5625,5.62
33215,33.15625,-103.5625,5.62
33216,33.15625,-103.5625,5.62
33217,33.15625,-103.5,5.62
33218,33.15625,-103.5,5.62
33219,33.15625,-103.5,5.62
33220,33.15625,-103.5,5.62
33221,33.15625,-103.4375,5.62
33222,33.15625,-103.4375,5.62
33223,33.15625,-103.4375,5.62
33224,33.15625,-103.4375,5.62
33225,33.15625,-103.375,5.62
33226,33.15625,-103.375,5.62
33227,33.15625,-103.375,5.62
33228,33.15625,-103.3125,5.51
33229,33.28125,-103.8125,5.62
33230,33.28125,-103.75,5.62
33231,33.28125,-103.75,5.62
33232,33.28125,-103.75,5.62
33233,33.28125,-103.75,5.62
33234,33.28125,-103.6875,5.62
33235,33.28125,-103.6875,5.62
